filename,image_path,classification
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_32.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_33.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_34.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_35.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_36.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_37.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_38.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_39.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_40.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_41.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_42.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_43.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_44.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_45.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_46.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_47.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_48.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_49.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_50.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_51.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_52.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_53.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_54.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_55.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_56.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_57.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_58.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_59.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_60.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_61.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_62.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_63.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_64.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_65.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_66.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_67.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_68.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_69.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_70.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_71.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_72.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_73.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_74.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_75.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_76.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_77.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_78.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_79.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_80.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_81.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_82.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_83.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_84.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_85.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_86.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_87.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_88.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_89.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_90.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_91.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_92.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_93.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_94.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_95.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_96.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_97.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_98.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_99.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_100.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_101.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_102.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_103.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_104.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_105.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_106.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_107.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_108.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_109.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_110.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_111.png,single column
"His and Hers -- Ludwig, Ashley -- 2015 -- Beachcomber Press -- 310c3331cff0673e6d3368974003a140 -- Anna’s Archive.pdf",D:\DATA300\AudioBookSum\output_images\single column_His_and_Hers_--_Ludwig__Ashley_--_2015_--_Beachcomber_Press_--_310c3331cff0673e6d3368974003a140_--_Anna_s_Archive_page_112.png,single column
